"state","city","bedroom","bath","acre_lot","house_size","price","price_in_K"
"New Jersey","Chesterfield",4,3,0.16,3360,579000,579
"New Jersey","Marlton",2,2,0.16,2427,519900,520
"New Jersey","Galloway Township",2,2,0.17,2000,374899,375
"New Jersey","Mount Laurel",4,4,1,2394,650000,650
"New Jersey","Toms River",4,3,0.56,2172,525000,525
"New Jersey","Toms River",2,2,0.2,1440,359000,359
"New Jersey","Brigantine",3,3,0.11,1584,599000,599
"New Jersey","Toms River",4,3,0.23,2407,749000,749
"New Jersey","Atlantic City",3,2,0.05,1625,189900,190
"New Jersey","Galloway Township",3,2,0.19,1560,289500,290
"New Jersey","Mays Landing",4,3,1.01,3024,439900,440
"New Jersey","Tuckerton",3,3,0.14,2411,409000,409
"New Jersey","Egg Harbor Township",4,3,0.25,2220,399000,399
"New Jersey","Egg Harbor City",4,3,0.55,1912,470000,470
"New Jersey","Toms River",3,2,0.23,1344,415000,415
"New Jersey","Atlantic City",3,1,0.02,1056,119900,120
"New Jersey","Manahawkin",2,1,0.21,864,325000,325
"New Jersey","Toms River",3,2,0.16,1680,399900,400
"New Jersey","Jackson",3,2,1,1250,499900,500
"New Jersey","Toms River",3,3,0.23,1800,599900,600
"New Jersey","Margate",5,4,88.33,4200,1150000,1150
"New Jersey","Barnegat",4,2,0.18,1844,685000,685
"New Jersey","Mays Landing",5,3,1.04,3200,450000,450
"New Jersey","Lanoka Harbor",4,3,1.73,2600,675000,675
"New Jersey","Hammonton",3,3,1.06,2183,385000,385
"New Jersey","Toms River",2,2,0.12,1161,265000,265
"New Jersey","Toms River",3,2,0.17,1028,299900,300
"New Jersey","Toms River",4,3,0.33,2136,549000,549
"New Jersey","Manahawkin",3,3,0.3,1937,525000,525
"New Jersey","Barnegat",4,3,0.21,2130,465000,465
"New Jersey","Manahawkin",4,2,0.21,1461,349900,350
"New Jersey","Manahawkin",4,3,0.23,3000,674900,675
"New Jersey","Pemberton",2,1,0.15,690,125000,125
"New Jersey","Toms River",3,3,0.21,1718,445000,445
"New Jersey","Forked River",4,3,0.11,2825,969000,969
"New Jersey","Tuckerton",3,3,0.24,1672,224900,225
"New Jersey","Tabernacle",5,3,2.93,3296,539999,540
"New Jersey","Browns Mills",4,1,0.23,1152,224900,225
"New Jersey","Toms River",2,2,0.12,1124,289900,290
"New Jersey","Barnegat",3,1,0.46,925,329000,329
"New Jersey","Margate City",6,4,0.09,3859,3250000,3250
"New Jersey","Atlantic City",3,1,0.02,1124,120000,120
"New Jersey","Atlantic City",3,1,0.02,1124,120000,120
"New Jersey","Atlantic City",3,1,0.03,1476,125000,125
"New Jersey","Atlantic City",3,1,0.1,1075,189000,189
"New Jersey","Atlantic City",3,1,0.02,1220,120000,120
"New Jersey","Galloway Township",5,4,0.42,3100,449000,449
"New Jersey","Pemberton",3,1,0.22,960,2e+05,200
"New Jersey","Jackson",4,3,1,2908,749000,749
"New Jersey","Pine Beach",4,3,0.24,3521,939000,939
"New Jersey","Toms River",3,3,0.64,2300,550000,550
"New Jersey","Margate City",2,3,0.05,1360,775000,775
"New Jersey","Egg Harbor Township",4,2,4.26,1508,399900,400
"New Jersey","Little Egg Harbor",5,2,0.27,1500,649900,650
"New Jersey","Southampton",2,1,0.19,987,190000,190
"New Jersey","Egg Harbor City",4,3,0.28,1760,295000,295
"New Jersey","Jobstown",4,4,0.69,3008,575000,575
"New Jersey","Browns Mills",5,2,0.22,1620,299900,300
"New Jersey","Pemberton",3,1,1.2,1314,280000,280
"New Jersey","Tuckerton",3,2,0.11,1670,350000,350
"New Jersey","Little Egg Harbor",4,3,0.11,2800,849900,850
"New Jersey","Egg Harbor Township",4,4,0.21,4061,649900,650
"New Jersey","Egg Harbor Township",4,3,0.25,2800,380000,380
"New Jersey","Absecon",4,2,0.22,2160,314999,315
"New Jersey","Tabernacle",4,3,1,2466,390000,390
"New Jersey","Allentown",4,2,0.25,1724,450000,450
"New Jersey","Pleasantville",2,1,0.15,1004,160000,160
"New Jersey","Forked River",5,2,0.46,2176,4e+05,400
"New Jersey","Egg Harbor Township",4,3,0.25,2192,349900,350
"New Jersey","Marlton",3,2,0.53,1924,349900,350
"New Jersey","Mays Landing",3,3,0.22,2841,399900,400
"New Jersey","Toms River",2,2,0.14,1615,299900,300
"New Jersey","Forked River",3,2,0.28,1620,385000,385
"New Jersey","Southampton",4,3,1.89,3642,689900,690
"New Jersey","Jackson",4,4,1,2644,625000,625
"New Jersey","Waretown",3,3,0.15,3238,640000,640
"New Jersey","Mount Laurel",4,3,0.31,2276,450000,450
"New Jersey","Northfield",3,2,0.16,1484,369000,369
"New Jersey","Medford",4,4,0.94,3077,749900,750
"New Jersey","Barnegat",4,3,0.27,2810,599990,600
"New Jersey","Forked River",4,3,0.17,2653,850000,850
"New Jersey","Atlantic City",4,2,0.02,1251,220000,220
"New Jersey","Millstone",6,5,1.84,6200,1599000,1599
"New Jersey","Galloway",3,2,0.23,1100,299000,299
"New Jersey","Smithville",3,2,0.15,2296,407500,408
"New Jersey","Galloway Township",4,3,0.15,3343,449900,450
"New Jersey","Jackson",4,3,1,3620,740000,740
"New Jersey","Toms River",2,2,0.14,1174,349000,349
"New Jersey","Toms River",2,2,0.15,1232,199000,199
"New Jersey","Mays Landing",4,3,0.29,2516,385000,385
"New Jersey","Tabernacle",4,3,1,2788,450000,450
"New Jersey","Shamong",5,4,1.27,3893,605000,605
"New Jersey","Southampton",2,1,0.18,861,210000,210
"New Jersey","Egg Harbor Township",2,2,0.03,1042,169000,169
"New Jersey","Toms River",2,2,0.13,1232,270000,270
"New Jersey","Southampton",4,2,1.9,2007,424999,425
"New Jersey","Barnegat",3,3,0.2,1818,399000,399
"New Jersey","Jackson",4,2,0.56,1758,399900,400
"New Jersey","Toms River",3,2,0.21,1567,425000,425
"New Jersey","Forked River",4,2,0.16,2200,619900,620
"New Jersey","Manahawkin",4,3,0.09,1776,750000,750
"New Jersey","Little Egg Harbor Township",3,2,0.11,1900,624900,625
"New Jersey","Absecon",3,2,0.19,1242,170000,170
"New Jersey","Hammonton",3,2,0.37,1802,325000,325
"New Jersey","Millstone",5,4,2.01,3700,849000,849
"New Jersey","Barnegat",2,2,0.15,1324,289900,290
"New Jersey","Jackson",4,3,1.13,2296,499999,500
"New Jersey","Southampton",2,2,0.15,1360,279000,279
"New Jersey","Southampton",3,1,0.37,1120,249999,250
"New Jersey","Manahawkin",4,2,0.25,1555,425000,425
"New Jersey","Toms River",4,3,0.48,2244,729900,730
"New Jersey","Barnegat",5,4,0.21,3149,769000,769
"New Jersey","Toms River",2,1,0.12,1092,265000,265
"New Jersey","Tuckerton",4,3,0.24,3307,429900,430
"New Jersey","Toms River",2,2,0.14,1461,285000,285
"New Jersey","Toms River",2,2,0.15,1444,356000,356
"New Jersey","Brigantine",3,2,0.11,1894,515000,515
"New Jersey","Toms River",3,1,0.23,1400,405000,405
"New Jersey","Jackson",3,3,0.17,3262,599000,599
"New Jersey","Mullica",2,1,0.22,1074,339000,339
"New Jersey","Margate",3,2,0.06,1350,1200000,1200
"New Jersey","Roebling",2,1,0.04,1152,189900,190
"New Jersey","Absecon",5,4,0.72,3248,489000,489
"New Jersey","Whiting",2,2,0.2,1418,230000,230
"New Jersey","Toms River",2,2,0.14,1404,279900,280
"New Jersey","Beachwood",3,3,0.09,1728,385000,385
"New Jersey","Galloway Township",5,2,0.94,2500,225000,225
"New Jersey","Jobstown",5,3,5.3,3410,415000,415
"New Jersey","Atlantic City",3,2,0.05,1254,135000,135
"New Jersey","Atlantic City",2,1,0.02,1080,99900,100
"New Jersey","Galloway Township",3,2,0.29,1616,265000,265
"New Jersey","Chesilhurst",3,2,0.69,1118,250000,250
"New Jersey","Barnegat",3,3,0.19,2927,524900,525
"New Jersey","Galloway Township",3,3,0.27,1757,349900,350
"New Jersey","Northfield",4,2,0.24,1553,425000,425
"New Jersey","Chesterfield",4,3,1.3,3738,829900,830
"New Jersey","Toms River",2,2,0.13,1814,369900,370
"New Jersey","Tabernacle",4,3,1,2346,485000,485
"New Jersey","Manahawkin",3,3,0.22,2607,649000,649
"New Jersey","Medford",4,4,1.02,3356,919000,919
"New Jersey","Waretown",3,2,0.14,1699,580000,580
"New Jersey","Toms River",3,2,0.23,1492,338999,339
"New Jersey","Egg Harbor Township",2,2,0.14,1759,349000,349
"New Jersey","Little Egg Harbor Township",4,4,1.01,2822,989000,989
"New Jersey","Manchester",2,2,0.23,1728,445000,445
"New Jersey","Mays Landing",5,3,4.37,2958,389900,390
"New Jersey","Tabernacle",4,3,1,2566,459900,460
"New Jersey","Wrightstown",3,1,0.34,1504,3e+05,300
"New Jersey","Ventnor",3,2,0.04,1454,339900,340
"New Jersey","Sicklerville",3,3,0.66,2150,415000,415
"New Jersey","Forked River",4,3,1.5,2700,699000,699
"New Jersey","Toms River",4,3,0.42,2562,635000,635
"New Jersey","Jackson",4,4,0.92,1502,549000,549
"New Jersey","Little Egg Harbor",1,1,0.01,680,128000,128
"New Jersey","Manchester",3,3,0.13,2422,476000,476
"New Jersey","Jackson",4,3,0.93,3427,899000,899
"New Jersey","Beach Haven West",3,2,0.13,1112,699000,699
"New Jersey","Manahawkin",3,3,0.33,1988,439900,440
"New Jersey","Burlington",6,2,0.05,2118,149999,150
"New Jersey","Burlington",3,3,0.07,1500,370220,370
"New Jersey","Burlington",3,3,0.05,1500,354990,355
"New Jersey","Burlington",3,3,0.05,1500,351990,352
"New Jersey","Burlington",3,3,0.07,1500,339990,340
"New Jersey","Burlington",4,2,0.07,1748,159900,160
"New Jersey","Burlington",2,1,0.26,1198,250000,250
"New Jersey","Browns Mills",4,2,0.22,1582,299900,300
"New Jersey","Browns Mills",4,2,0.28,1456,259900,260
"Pennsylvania","Philadelphia",3,2,0.02,1030,159900,160
"New Jersey","Sewell",5,3,0.72,3316,3e+05,300
"Pennsylvania","Philadelphia",3,3,0.02,1550,529900,530
"Pennsylvania","Philadelphia",2,2,0.02,1435,250000,250
"Pennsylvania","Sharon Hill",3,1,0.04,1260,139900,140
"Pennsylvania","Philadelphia",3,1,0.03,1134,190000,190
"Pennsylvania","Philadelphia",3,2,0.03,1046,164900,165
"Pennsylvania","Philadelphia",3,2,0.04,1500,474900,475
"Pennsylvania","Philadelphia",3,2,0.03,1230,2e+05,200
"Pennsylvania","Philadelphia",5,5,0.03,3800,1475000,1475
"New Jersey","Woodbury",4,3,0.23,2278,434900,435
"Pennsylvania","Philadelphia",2,2,0.02,992,125000,125
"Pennsylvania","Philadelphia",5,2,0.02,1710,245000,245
"Pennsylvania","Philadelphia",3,2,0.02,1304,299900,300
"New Jersey","Haddon Heights",3,2,0.17,1791,315000,315
"Pennsylvania","Philadelphia",6,4,0.06,2475,674900,675
"Pennsylvania","Philadelphia",3,1,0.02,1021,145000,145
"Pennsylvania","Philadelphia",3,2,0.03,1260,169900,170
"Pennsylvania","Darby",2,1,0.05,1120,165000,165
"Pennsylvania","Aston",4,3,0.61,1615,365000,365
"Pennsylvania","Philadelphia",4,3,0.03,1579,185000,185
"Pennsylvania","Philadelphia",3,1,0.02,1120,69999,70
"Pennsylvania","Philadelphia",3,2,0.02,940,249000,249
"Pennsylvania","Philadelphia",4,3,0.04,1852,220000,220
"Pennsylvania","Philadelphia",3,1,0.02,1128,130000,130
"Pennsylvania","Philadelphia",2,1,0.01,840,65000,65
"Pennsylvania","Darby",4,3,0.07,1750,280000,280
"Pennsylvania","Philadelphia",3,2,0.01,1368,239900,240
"Pennsylvania","Philadelphia",3,1,0.02,1540,369900,370
"Pennsylvania","Philadelphia",2,1,0.02,980,138900,139
"Pennsylvania","Philadelphia",4,5,0.1,1368,970000,970
"Pennsylvania","Philadelphia",3,2,0.07,1488,450000,450
"New Jersey","Pitman",5,3,0.34,2068,250000,250
"Pennsylvania","Philadelphia",3,1,0.03,1440,77900,78
"Pennsylvania","Philadelphia",2,2,0.03,960,150000,150
"Pennsylvania","Lansdowne",3,2,0.07,1304,260900,261
"Pennsylvania","Philadelphia",3,2,0.02,1410,345000,345
"Pennsylvania","Philadelphia",3,1,0.03,1120,215000,215
"Pennsylvania","Philadelphia",3,2,0.02,956,172500,172
"New Jersey","Camden",2,1,0.01,960,75000,75
"New Jersey","Gloucester City",5,2,0.04,1848,2e+05,200
"Pennsylvania","Philadelphia",3,2,0.02,1422,215000,215
"Pennsylvania","Newtown Square",3,3,1.41,2800,848000,848
"Pennsylvania","Lafayette Hill",4,3,0.6,3220,690000,690
"Pennsylvania","Philadelphia",3,2,0.02,1260,199000,199
"Pennsylvania","Philadelphia",3,2,0.03,1170,220000,220
"Pennsylvania","Philadelphia",3,1,0.03,1164,199000,199
"Pennsylvania","Philadelphia",2,1,0.02,1062,150000,150
"Pennsylvania","Philadelphia",3,4,0.02,2012,825000,825
"Pennsylvania","Philadelphia",3,2,0.02,1074,145000,145
"Pennsylvania","Philadelphia",3,3,0.01,1728,569000,569
"Pennsylvania","Philadelphia",4,2,0.05,1650,262500,262
"Pennsylvania","Philadelphia",3,1,0.03,1173,169000,169
"New Jersey","Thorofare",4,2,0.23,2105,310000,310
"Pennsylvania","Chester",3,2,0.31,2560,275000,275
"Pennsylvania","Philadelphia",5,3,0.04,2108,344500,344
"Pennsylvania","Philadelphia",3,1,0.03,1517,155900,156
"Pennsylvania","Philadelphia",2,2,0.02,840,299900,300
"Pennsylvania","Philadelphia",2,2,0.02,986,305000,305
"New Jersey","Bellmawr",3,2,0.13,1377,250000,250
"New Jersey","Woodbury",3,2,0.09,1625,250000,250
"Pennsylvania","Philadelphia",3,1,0.02,1154,110000,110
"Pennsylvania","Philadelphia",3,1,0.03,1074,133900,134
"Pennsylvania","Philadelphia",3,2,0.02,1350,215000,215
"Pennsylvania","Philadelphia",3,1,0.03,1536,70000,70
"Pennsylvania","Morton",4,3,0.05,2600,244900,245
"New Jersey","Clayton",3,3,0.22,1424,275000,275
"Pennsylvania","Philadelphia",2,1,0.03,936,109900,110
"Pennsylvania","Philadelphia",4,3,0.06,1954,279900,280
"Pennsylvania","Lansdowne",5,3,0.12,2045,210000,210
"Pennsylvania","Philadelphia",3,3,0.02,2144,480000,480
"Pennsylvania","Philadelphia",3,1,0.02,1200,150000,150
"Pennsylvania","Philadelphia",3,2,0.02,1900,619000,619
"New Jersey","Camden",3,1,0.02,1398,97900,98
"New Jersey","Oaklyn",3,2,0.04,1380,149900,150
"Pennsylvania","Philadelphia",3,2,0.02,1332,285000,285
"Pennsylvania","Philadelphia",3,2,0.02,1551,199900,200
"Pennsylvania","Chester",3,2,0.15,1602,195000,195
"Pennsylvania","Philadelphia",2,1,0.02,784,265000,265
"Pennsylvania","Philadelphia",3,1,0.03,1028,129900,130
"Pennsylvania","Philadelphia",3,1,0.03,1140,199900,200
"Pennsylvania","Philadelphia",3,1,0.02,840,180000,180
"Pennsylvania","Philadelphia",6,2,0.04,2272,230000,230
"Pennsylvania","Philadelphia",4,3,0.13,3336,1050000,1050
"Pennsylvania","Newtown Square",4,3,0.57,2885,439900,440
"Pennsylvania","Philadelphia",4,3,0.02,2300,389900,390
"New Jersey","Wenonah",3,1,0.55,1549,245000,245
"New Jersey","Pennsauken",3,2,0.11,1056,191000,191
"New Jersey","Camden",3,1,0.02,1300,149900,150
"Pennsylvania","Philadelphia",2,3,0.02,1014,240000,240
"Pennsylvania","Drexel Hill",3,3,0.11,1820,285000,285
"Pennsylvania","Philadelphia",3,1,0.02,986,119900,120
"Pennsylvania","Darby",3,1,0.05,1622,94900,95
"Pennsylvania","Philadelphia",3,3,0.02,1634,167900,168
"Pennsylvania","Philadelphia",3,1,0.02,1203,143900,144
"Pennsylvania","Philadelphia",3,3,0.02,1944,359900,360
"Pennsylvania","Philadelphia",3,1,0.02,1056,119000,119
"Pennsylvania","Philadelphia",4,3,0.03,1772,520000,520
"Pennsylvania","Philadelphia",2,4,0.03,1800,350000,350
"New Jersey","Gloucester City",4,2,0.03,1436,149999,150
"Pennsylvania","Philadelphia",4,2,0.02,1422,3e+05,300
"Pennsylvania","Philadelphia",3,1,0.03,1658,280000,280
"Pennsylvania","Philadelphia",3,1,0.02,1024,130000,130
"New Jersey","Camden",3,1,0.03,1040,114900,115
"Pennsylvania","Philadelphia",3,1,0.03,1192,109700,110
"Pennsylvania","Philadelphia",3,1,0.02,980,215000,215
"Pennsylvania","Havertown",4,4,0.17,2481,409900,410
"Pennsylvania","Philadelphia",2,1,0.01,712,199999,200
"Pennsylvania","Media",5,4,0.48,2800,680000,680
"Pennsylvania","Philadelphia",3,1,0.03,1068,105000,105
"Pennsylvania","Philadelphia",3,2,0.02,1100,205000,205
"Pennsylvania","Philadelphia",3,2,0.02,1092,365000,365
"Pennsylvania","Philadelphia",3,1,0.02,1040,189900,190
"Pennsylvania","Philadelphia",3,2,0.01,1042,264500,264
"Pennsylvania","Conshohocken",3,3,0.03,2668,539900,540
"Pennsylvania","Philadelphia",3,3,0.04,1532,180000,180
"Pennsylvania","Philadelphia",3,1,0.09,1106,205000,205
"Pennsylvania","Philadelphia",3,2,0.03,1737,230000,230
"Pennsylvania","Philadelphia",2,2,0.02,994,299999,300
"Pennsylvania","Philadelphia",5,2,0.1,1600,259900,260
"Pennsylvania","Philadelphia",3,3,0.03,2160,284900,285
"New Jersey","Gloucester City",3,1,0.02,916,155000,155
"Pennsylvania","Philadelphia",2,1,0.02,1126,329000,329
"New Jersey","Mantua",3,3,0.16,1427,299900,300
"Pennsylvania","Havertown",3,2,0.12,1632,519000,519
"Pennsylvania","Philadelphia",2,2,0.02,1077,290000,290
"Pennsylvania","Philadelphia",3,1,0.02,1064,63000,63
"Pennsylvania","Philadelphia",3,1,0.05,1290,199900,200
"Pennsylvania","Philadelphia",3,1,0.02,1200,220000,220
"Pennsylvania","Philadelphia",3,1,0.02,1002,175000,175
"Pennsylvania","Philadelphia",3,1,0.03,1284,159900,160
"Pennsylvania","Philadelphia",6,2,0.02,1800,139900,140
"New Jersey","Sewell",4,4,0.55,2248,423000,423
"Pennsylvania","Havertown",3,1,0.1,1164,384900,385
"Pennsylvania","Broomall",3,2,0.21,1792,450000,450
"New Jersey","Camden",3,1,0.03,1377,99911,100
"Pennsylvania","Philadelphia",5,2,0.03,2217,350000,350
"Pennsylvania","Philadelphia",5,1,0.03,2070,159000,159
"Pennsylvania","Clifton Heights",3,3,0.07,1575,209900,210
"New Jersey","Pennsauken",3,3,0.15,1736,280000,280
"New Jersey","Oaklyn",2,1,0.04,896,120000,120
"Pennsylvania","Philadelphia",5,3,0.02,2619,649900,650
"Pennsylvania","Philadelphia",3,2,0.02,1020,324999,325
"Pennsylvania","Philadelphia",2,2,0.01,956,219000,219
"Pennsylvania","Darby",3,1,0.03,1220,194500,194
"Pennsylvania","Philadelphia",1,1,0.03,1542,330000,330
"Pennsylvania","Havertown",2,2,0.16,1859,299900,300
"Pennsylvania","Philadelphia",3,3,0.02,2000,239000,239
"Pennsylvania","Glenside",3,2,0.17,1240,326000,326
"Pennsylvania","Philadelphia",3,2,0.01,1020,260000,260
"Pennsylvania","Philadelphia",3,1,0.03,1350,129900,130
"Pennsylvania","Philadelphia",3,1,0.03,1102,149900,150
"Pennsylvania","Philadelphia",4,1,0.04,1528,199000,199
"Pennsylvania","Philadelphia",2,1,0.02,918,125000,125
"Pennsylvania","Philadelphia",3,1,0.01,1024,275000,275
"New Jersey","Oaklyn",4,2,0.11,1408,134900,135
"Pennsylvania","Elkins Park",3,4,0.2,2353,375000,375
"Pennsylvania","Philadelphia",2,2,0.04,1250,155000,155
"Pennsylvania","Secane",4,2,0.15,2076,330000,330
"Pennsylvania","Philadelphia",3,3,0.06,1380,355000,355
"Pennsylvania","Lansdowne",3,2,0.08,1944,235000,235
"New Jersey","Gloucester City",2,2,0.06,1232,220000,220
"New Jersey","Haddon Township",3,2,0.24,1760,250000,250
"Pennsylvania","Philadelphia",3,2,0.02,2100,449900,450
"New Jersey","Brooklawn",3,1,0.13,1400,224000,224
"Pennsylvania","Philadelphia",2,1,0.03,846,144900,145
"Pennsylvania","Philadelphia",3,2,0.03,1200,139900,140
"Pennsylvania","Philadelphia",3,2,0.02,1356,299000,299
"Pennsylvania","Springfield",4,2,0.23,1344,374900,375
"Pennsylvania","Philadelphia",3,1,0.03,960,115000,115
"Pennsylvania","Philadelphia",3,1,0.02,1244,45000,45
"Pennsylvania","Philadelphia",3,3,0.01,2100,595000,595
"Pennsylvania","Philadelphia",3,2,0.02,870,110000,110
"New Jersey","Sewell",4,1,0.41,1872,229900,230
"New Jersey","Thorofare",2,1,0.19,1200,1e+05,100
"Pennsylvania","Newtown Square",3,3,0.03,2338,394000,394
"Pennsylvania","Prospect Park",4,2,0.17,1975,299900,300
"New Jersey","Camden",3,1,0.05,1160,149900,150
"Pennsylvania","Philadelphia",4,2,0.02,1701,299900,300
"Pennsylvania","Elkins Park",3,3,0.03,1482,279900,280
"Pennsylvania","Philadelphia",5,3,0.07,2800,555000,555
"Pennsylvania","Philadelphia",3,1,0.02,1140,129000,129
"Pennsylvania","Philadelphia",3,3,0.03,1312,279000,279
"New Jersey","Pennsauken",3,1,0.09,1162,240000,240
"Pennsylvania","Philadelphia",3,1,0.03,1408,115000,115
"Pennsylvania","Philadelphia",3,1,0.02,912,199000,199
"Pennsylvania","Philadelphia",2,1,0.01,1128,380000,380
"Pennsylvania","Philadelphia",3,1,0.02,980,58000,58
"Pennsylvania","Philadelphia",3,2,0.02,994,270000,270
"Pennsylvania","Philadelphia",3,3,0.08,1584,589000,589
"Pennsylvania","Philadelphia",3,2,0.04,1360,259900,260
"Pennsylvania","Clifton Heights",4,3,0.32,2272,410000,410
"Pennsylvania","Philadelphia",3,2,0.01,980,675000,675
"Pennsylvania","Chester",3,1,0.03,1104,75000,75
"Pennsylvania","Glenside",3,2,0.19,1344,349900,350
"Pennsylvania","Philadelphia",3,3,0.02,1743,349900,350
"Pennsylvania","Philadelphia",3,1,0.03,1114,130000,130
"Pennsylvania","Philadelphia",3,2,0.03,1496,214900,215
"Pennsylvania","Philadelphia",4,3,0.02,2100,439900,440
"Pennsylvania","Philadelphia",3,1,0.02,1070,110000,110
